dataset	cluster_id	reviewer	raw_label	normalised_label	provided_cl_id	reviewer_confidence	markers	tissue	species	condition	candidate_ids	candidate_labels	candidate_scores	component_cl_ids	component_labels	component_agreement	final_status	decision	cl_id	canonical_label	mapping_method	specificity_relation	conf_cat	reason	proposed_cl_id	proposed_canonical_label	single_cl_ready	adjudication_ready	evaluation_ready	editor_input_type	mapper_a_status	mapper_a_rank	mapper_a_cl_id	mapper_a_specificity	mapper_a_confidence	mapper_b_status	mapper_b_rank	mapper_b_cl_id	mapper_b_specificity	mapper_b_confidence	ab_clid_agreement	ab_specificity_agreement	verifier_called	verifier_verdict	verifier_reason	verifier_action	hash_a	hash_b	hash_v	source_file	source_run_id	model	prompt_version	pipeline_version	ontology_version	ontology_checksum	temperature	max_tokens	top_k	marker_limit
Zheng_blood	cluster_5	cassia	CD8+ T lymphocyte / cytotoxic T cell	cd8positiveitivetlymphocytecytotoxictcell	NA	95	GZMK|CCL5|GZMH|LYAR|CD8A|GZMA|CST7|NCR3|NKG7|DUSP2|CTSW|C12orf75|PPP2R5C|ID2|DUSP1|HOPX|GNLY|HCST|CD3G|ARL4C	blood	human	healthy_immune	CL:0000794|CL:0001041|CL:0000795|CL:0009068|CL:0000917	CD8-positive, alpha-beta cytotoxic T cell|CD8-positive, CXCR3-positive, alpha-beta regulatory T cell|CD8-positive, alpha-beta regulatory T cell|CD8aa(I) thymocyte|Tc1 cell	0.895|0.887|0.879|0.874|0.869	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000794	CD8-positive, alpha-beta cytotoxic T cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000794	CD8-positive, alpha-beta cytotoxic T cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000794	exact	high	mapped	5	CL:0000794	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	ffd339c6e9bf431de540f8eb6abcd11487106c4a8c26814e66d13cc2cb14c831	a7dbc4c9d0f729025b6f3771510d3995aedaf0ca08d6d6265a0def75b4fbc6d9	7b6bf56b982fe8f7f3dd56e51512fe0beb6d886cad7d7cf7c1d60e0849ad6ad0	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_6	cassia	T lymphocyte (T cell)	tlymphocytetcell	NA	88	IL7R|TRADD|CORO1B|CRIP1|S100A11|IL32|S100A4|TIMP1|S100A10|AQP3|ANXA1|DDIT4|DUSP2|LTB|CD52|GSTK1|LGALS1|IFITM1|CD3D|PLP2	blood	human	healthy_immune	CL:0000084|CL:0000542|CL:0000958|CL:0000959|CL:0000960	T cell|lymphocyte|T1 B cell|T2 B cell|T3 B cell	0.938|0.875|0.86|0.86|0.86	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000084	T cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000084	exact	high	mapped	5	CL:0000084	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	ce0c81a2c4fa0fbfa83b9033fd0e4de0322d0d7cadb832c03ee045c637bb3cf0	37b999f7ba7376fce1cc9cce3a67fe027b62f4df719ee1ef3ec06f5d23b9bde1	0cc9b366f2ca399a38488d57f24f07d848924c07ae6362641a7c27b6db963244	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_7	cassia	Hematopoietic stem/progenitor cell (HSPC)	hematopoieticstemprogenitorcellhspc	NA	95	RP11-354E11.2|CD34|GATA2|CRHBP|EGFL7|HOXA9|CYTL1|PRSS57|FCER1A|SPINK2|SOX4|MDK|TSC22D1|IL18|RAB13|RP11-620J15.3|NFE2|LAPTM4B|IL1B|ANKRD28	blood	human	healthy_immune	CL:0000037|CL:0000837|CL:0000988|CL:0008001|CL:0002032	hematopoietic stem cell|hematopoietic multipotent progenitor cell|hematopoietic cell|hematopoietic precursor cell|hematopoietic oligopotent progenitor cell	0.91|0.895|0.885|0.884|0.883	NA	NA	NA	review	verifier_mixed_missing_components	NA	NA	evidence_llm_abstain	exact	high	A/B consistent; spec=exact | verifier: Label 'Hematopoietic stem/progenitor cell' explicitly denotes both stem and progenitor cells, which are distinct cell types. Mapping to a single CL term collapses this composite identity.	CL:0000037	hematopoietic stem cell	FALSE	TRUE	FALSE	candidate_set	mapped	1	CL:0000037	exact	high	mapped	5	CL:0000037	exact	high	TRUE	TRUE	TRUE	composite_multi_identity	Label 'Hematopoietic stem/progenitor cell' explicitly denotes both stem and progenitor cells, which are distinct cell types. Mapping to a single CL term collapses this composite identity.	mark_composite	7fe67a5f0b9bb9744f765cb29f07fede98e72e6ee6f1ffda943c95af76a40f12	a508f08cef8de885ddab0540c705d3af9309a5d9b97c310165fe6e7f868277da	fbff4c7cdd3007bc4ca4bd2c926e3eae864106a5e921bafa62c8366ccf30b3cc	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_8	cassia	T lymphocyte / T cell	tlymphocytetcell	NA	88	LEF1|CCR7|MAL|PIK3IP1|SELL|CD27|GIMAP7|CD3E|NOSIP|LAT|RGS10|LDHB|LCK|BTG1|JUNB|CD7|CD3D|LTB	blood	human	healthy_immune	CL:0000084|CL:0000542|CL:0000958|CL:0000959|CL:0000960	T cell|lymphocyte|T1 B cell|T2 B cell|T3 B cell	0.938|0.875|0.86|0.86|0.86	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000084	T cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000084	exact	high	mapped	5	CL:0000084	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	4f3027a25d946f9efdad7840683119a53b4b71eeabde00011dd1ecb64a5c22b8	a5717c7b5045cf70ab51401cfe67a999309e7dcf10b1cf2eec9376a9ed7522cc	2aa4f538a08de42ebed2aca231f53f57c4a39b4961c7b4b36401108fe6906a58	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_9	cassia	CD8+ T cell	cd8positiveitivetcell	NA	95	RP11-291B21.2|CD8B|S100B|CD8A|RGS10|CCR7|NUCB2|HSPB1|LEF1|NOSIP|CD3D|LEPROTL1|NDFIP1|CD27|FLT3LG|CD3E|CD7|GZMM|PIK3IP1|GYPC	blood	human	healthy_immune	CL:0001041|CL:0000795|CL:0001062|CL:0001201|CL:0000820	CD8-positive, CXCR3-positive, alpha-beta regulatory T cell|CD8-positive, alpha-beta regulatory T cell|effector memory CD8-positive, alpha-beta T cell, terminally differentiated|B cell, CD19-positive|B-1a B cell	0.952|0.951|0.943|0.938|0.938	NA	NA	NA	review	ab_mismatch	NA	NA	evidence_llm_abstain	broadened	NA	A=CL:0000795 B=CL:0001062 | sibling_or_cross_lineage	CL:0000795	CD8-positive, alpha-beta regulatory T cell	FALSE	TRUE	FALSE	candidate_set	mapped	2	CL:0000795	broadened	high	mapped	3	CL:0001062	broadened	high	FALSE	TRUE	FALSE	NA	NA	NA	4b8a9a894c583db4aa35de9d242031a891d762da432a1cd8bc16a1b850f718ea	8c57c52cf8e65b80c950118d2bb8c0bff2999500a9352836f1662380ac17c2d2	NA	03b_cassia/CASSIA_blood_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_1	in_house	B cell	bcell	CL:0000236	0	NA	blood	human	healthy_immune	CL:0000236	B cell	NA	NA	NA	NA	mapped	deterministic	CL:0000236	B cell	provided_valid_clid	exact	NA	deterministic	CL:0000236	B cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_2	in_house	monocyte	monocyte	CL:0000576	0	NA	blood	human	healthy_immune	CL:0000576	monocyte	NA	NA	NA	NA	mapped	deterministic	CL:0000576	monocyte	provided_valid_clid	exact	NA	deterministic	CL:0000576	monocyte	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_3	in_house	natural killer cell	naturalkillercell	CL:0000623	8	NA	blood	human	healthy_immune	CL:0000623	natural killer cell	NA	NA	NA	NA	mapped	deterministic	CL:0000623	natural killer cell	provided_valid_clid	exact	NA	deterministic	CL:0000623	natural killer cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_4	in_house	T cell	tcell	CL:0000084	0	NA	blood	human	healthy_immune	CL:0000084	T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000084	T cell	provided_valid_clid	exact	NA	deterministic	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_5	in_house	T cell	tcell	CL:0000084	0	NA	blood	human	healthy_immune	CL:0000084	T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000084	T cell	provided_valid_clid	exact	NA	deterministic	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_6	in_house	T cell	tcell	CL:0000084	0	NA	blood	human	healthy_immune	CL:0000084	T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000084	T cell	provided_valid_clid	exact	NA	deterministic	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_7	in_house	hematopoietic precursor cell	hematopoieticprecursorcell	CL:0008001	8	NA	blood	human	healthy_immune	CL:0008001	hematopoietic precursor cell	NA	NA	NA	NA	mapped	deterministic	CL:0008001	hematopoietic precursor cell	provided_valid_clid	exact	NA	deterministic	CL:0008001	hematopoietic precursor cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_8	in_house	T cell	tcell	CL:0000084	0	NA	blood	human	healthy_immune	CL:0000084	T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000084	T cell	provided_valid_clid	exact	NA	deterministic	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_9	in_house	T cell	tcell	CL:0000084	0	NA	blood	human	healthy_immune	CL:0000084	T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000084	T cell	provided_valid_clid	exact	NA	deterministic	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_1	enrichment	Mature naïve B cell	maturenavebcell	NA	NA	FCER2|TCL1A|MS4A1|VPREB3|BANK1|IGLL5|CD79A|BLK|CD79B|P2RX5|IRF8|HLA-DQA2|EAF2|HLA-DRA|HLA-DQA1|HVCN1|CD74|HLA-DPA1|PDLIM1|HLA-DMB	blood	human	healthy_immune	CL:0000785|CL:0000824|CL:0000814|CL:0002419|CL:0000791	mature B cell|mature natural killer cell|mature NK T cell|mature T cell|mature alpha-beta T cell	0.919|0.912|0.898|0.895|0.873	NA	NA	NA	parent_only	verifier_accept_parent	CL:0000785	mature B cell	evidence_llm	exact	high	A/B consistent; spec=exact | verifier: The label specifies 'naive' B cell, but the proposed mapping is to mature B cell, which is a broader term. The markers support B cell identity but do not distinguish naive from other mature B cell states.	CL:0000785	mature B cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000785	exact	high	mapped	5	CL:0000785	exact	high	TRUE	TRUE	TRUE	accept_parent	The label specifies 'naive' B cell, but the proposed mapping is to mature B cell, which is a broader term. The markers support B cell identity but do not distinguish naive from other mature B cell states.	select_broader	a6ffc93dc0203e53c92e5e0cf213910ebb8acd46cddcc0339e504385e8eadbca	caa55794dc3ec79d513c932e9bea28397a8057f31f333e03d64a3c2366d0911c	f0d3337d92be3ab6d233f27944df08ffbb70f7062da8a83ea70edfd213656811	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_2	enrichment	classical monocyte	classicalmonocyte	CL:0000860	NA	NA	blood	human	healthy_immune	CL:0000860	classical monocyte	NA	NA	NA	NA	mapped	deterministic	CL:0000860	classical monocyte	provided_valid_clid	exact	NA	deterministic	CL:0000860	classical monocyte	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_3	enrichment	natural killer cell	naturalkillercell	CL:0000623	NA	NA	blood	human	healthy_immune	CL:0000623	natural killer cell	NA	NA	NA	NA	mapped	deterministic	CL:0000623	natural killer cell	provided_valid_clid	exact	NA	deterministic	CL:0000623	natural killer cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_4	enrichment	stem cell memory CD4-positive, alpha-beta T cell	stemcellmemorycd4positiveitivepositivealphabetatcell	CL:0020033	NA	AQP3|IL32|ANXA2|SIT1|CORO1B|TRADD|GSTK1|CD2|S100A10|SPOCK2|PLP2|COTL1|VIM|CD99|S1PR4|S100A4|LGALS1|ANXA1|S100A11|ARHGDIA	blood	human	healthy_immune	CL:0000905|CL:0000913|CL:0000904|CL:0000907|CL:0000034	effector memory CD4-positive, alpha-beta T cell|effector memory CD8-positive, alpha-beta T cell|central memory CD4-positive, alpha-beta T cell|central memory CD8-positive, alpha-beta T cell|stem cell	0.917|0.904|0.885|0.865|0.831	NA	NA	NA	review	verifier_review	NA	NA	evidence_llm_abstain	exact	medium	A/B consistent; spec=exact | verifier: Stem cell memory T cells are a distinct subset from central memory T cells; the label specifies stem cell memory, not central memory. The proposed mapping to central memory CD4-positive alpha-beta T cell is over-specified and does not match the stem cell memory identity.	CL:0000904	central memory CD4-positive, alpha-beta T cell	FALSE	TRUE	FALSE	candidate_set	mapped	3	CL:0000904	exact	medium	mapped	3	CL:0000904	exact	high	TRUE	TRUE	TRUE	review	Stem cell memory T cells are a distinct subset from central memory T cells; the label specifies stem cell memory, not central memory. The proposed mapping to central memory CD4-positive alpha-beta T cell is over-specified and does not match the stem cell memory identity.	user_review	f4a6139fda0c7d65567740070aa3be446e4710d98cc78f842ba18f50312f3026	01f3567045a283257f8efb3ce556a52c0518c682f2e9a83f27cab99aa109346e	e2fd4cc940d7fff9836f6e70dd51cd822963517045df423f5dcff57da592d01e	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_5	enrichment	cytotoxic T cell	cytotoxictcell	CL:0000910	NA	NA	blood	human	healthy_immune	CL:0000910	cytotoxic T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000910	cytotoxic T cell	provided_valid_clid	exact	NA	deterministic	CL:0000910	cytotoxic T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_6	enrichment	Naive/Quiescent T cell (CD4+ T cell)	naivequiescenttcellcd4positiveitivetcell	NA	NA	IL7R|TRADD|CORO1B|CRIP1|S100A11|IL32|S100A4|TIMP1|S100A10|AQP3|ANXA1|DDIT4|DUSP2|LTB|CD52|GSTK1|LGALS1|IFITM1|CD3D|PLP2	blood	human	healthy_immune	CL:0000898|CL:0000895|CL:0000900|CL:0001045|CL:0000788	naive T cell|naive thymus-derived CD4-positive, alpha-beta T cell|naive thymus-derived CD8-positive, alpha-beta T cell|naive CCR4-positive regulatory T cell|naive B cell	0.83|0.826|0.818|0.809|0.803	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	TRUE	TRUE	TRUE	single_cl_id	mapped	2	CL:0000895	exact	high	mapped	4	CL:0000895	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	4a7b01dd9de40122e73c3fb5881dc98b8c0b9be8751dce536055683a8bec3a45	1c960e667473d74d66cef375f6edc3c71b429d26f0823fcd7d34defae9346412	2a888ad6d0b68a29171cc432dbd70fb3175cd52ed5ff87d4df1794a8011d08e8	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_7	enrichment	Hematopoietic Stem/Progenitor Cell (HSPC) / Early Myeloid Progenitor	hematopoieticstemprogenitorcellhspcearlymyeloidprogenitor	NA	NA	RP11-354E11.2|CD34|GATA2|CRHBP|EGFL7|HOXA9|CYTL1|PRSS57|FCER1A|SPINK2|SOX4|MDK|TSC22D1|IL18|RAB13|RP11-620J15.3|NFE2|LAPTM4B|IL1B|ANKRD28	blood	human	healthy_immune	CL:0002031|CL:0002032|CL:0000037|CL:0000837|CL:0001060	hematopoietic lineage restricted progenitor cell|hematopoietic oligopotent progenitor cell|hematopoietic stem cell|hematopoietic multipotent progenitor cell|hematopoietic oligopotent progenitor cell, lineage-negative	0.891|0.87|0.864|0.863|0.852	NA	NA	NA	review	status_mismatch_mapped_ambiguous	NA	NA	evidence_llm_abstain	exact	NA	status_mismatch_mapped_ambiguous	CL:0002031	hematopoietic lineage restricted progenitor cell	FALSE	TRUE	FALSE	candidate_set	mapped	1	CL:0002031	exact	high	ambiguous	NA	NA	exact	low	FALSE	TRUE	FALSE	NA	NA	NA	0774b86cde3b083d8bb40e8c41d3348153235faf593df653e0452747f9c2e8b8	ef63083f0d552968e167a9ec4bcb40a77a128f446600fe5d3da75278564903d0	NA	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_8	enrichment	Naive/Mature CD4+ T cell (central memory-like)	naivematurecd4positiveitivetcellcentralmemorylike	NA	NA	LEF1|CCR7|MAL|PIK3IP1|SELL|CD27|GIMAP7|CD3E|NOSIP|LAT|RGS10|LDHB|LCK|BTG1|JUNB|CD7|CD3D|LTB	blood	human	healthy_immune	CL:0001045|CL:0000898|CL:0000895|CL:0000900|CL:0002677	naive CCR4-positive regulatory T cell|naive T cell|naive thymus-derived CD4-positive, alpha-beta T cell|naive thymus-derived CD8-positive, alpha-beta T cell|naive regulatory T cell	0.836|0.821|0.816|0.809|0.798	NA	NA	NA	parent_only	ab_parent_child	CL:0000898	naive T cell	evidence_llm	broadened	NA	A_ancestor_of_B	CL:0000898	naive T cell	TRUE	TRUE	TRUE	single_cl_id	mapped	2	CL:0000898	broadened	medium	mapped	3	CL:0000895	exact	high	FALSE	FALSE	FALSE	NA	NA	NA	771bd09454a1408d08064298397d70d3ac0cfbe2e00fe2c9078cdc1dfd10950f	a809763353ba40b8578a01a0d7b2b302e0c5223c5eecb97c43a5b979106153a1	NA	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Zheng_blood	cluster_9	enrichment	stem cell memory CD8-positive, alpha-beta T cell	stemcellmemorycd8positiveitivepositivealphabetatcell	CL:0020034	NA	RP11-291B21.2|CD8B|S100B|CD8A|RGS10|CCR7|NUCB2|HSPB1|LEF1|NOSIP|CD3D|LEPROTL1|NDFIP1|CD27|FLT3LG|CD3E|CD7|GZMM|PIK3IP1|GYPC	blood	human	healthy_immune	CL:0000913|CL:0000905|CL:0000907|CL:0000904|CL:0000034	effector memory CD8-positive, alpha-beta T cell|effector memory CD4-positive, alpha-beta T cell|central memory CD8-positive, alpha-beta T cell|central memory CD4-positive, alpha-beta T cell|stem cell	0.917|0.904|0.885|0.865|0.831	NA	NA	NA	review	verifier_review	NA	NA	evidence_llm_abstain	exact	high	A/B consistent; spec=exact | verifier: The raw label specifies 'stem cell memory CD8-positive, alpha-beta T cell', but the proposed mapping is to 'central memory CD8-positive, alpha-beta T cell'. Stem cell memory T cells are a distinct subset from central memory T cells, and the label does not support collapsing them. The markers (CCR7, LEF1, CD27) are shared between stem cell memory and central memory, so they do not discriminate. The correct mapping should be to a stem cell memory T cell term if available, otherwise to a broader memory T cell term.	CL:0000907	central memory CD8-positive, alpha-beta T cell	FALSE	TRUE	FALSE	candidate_set	mapped	3	CL:0000907	exact	high	mapped	3	CL:0000907	exact	high	TRUE	TRUE	TRUE	review	The raw label specifies 'stem cell memory CD8-positive, alpha-beta T cell', but the proposed mapping is to 'central memory CD8-positive, alpha-beta T cell'. Stem cell memory T cells are a distinct subset from central memory T cells, and the label does not support collapsing them. The markers (CCR7, LEF1, CD27) are shared between stem cell memory and central memory, so they do not discriminate. The correct mapping should be to a stem cell memory T cell term if available, otherwise to a broader memory T cell term.	user_review	d83512c2b4caa37da17d96039c7bfbd72be90273163cf71fb28fceeb1a46dc14	b45e6b58ee913b3e3f40d71e7de013737f3a5ed20778330e7ac2d0e06e0a7778	466baa8da258b02c207c42c4e0577a299452b7120af2dfd19e5ad741a72c9f94	07b_inter_summary/summary.csv	20260803_170008	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
